Año,Trimestre,Mes,Día,CategoryName,ProductName,Cliente,VENTAS
1998,Qtr 1,enero,14,Condiments,Gula Malacca,La maison d'Asie,$249
1998,Qtr 1,enero,14,Beverages,Ipoh Coffee,Santé Gourmet,$414
1998,Qtr 1,enero,14,Seafood,Konbu,La maison d'Asie,$14
1998,Qtr 1,enero,14,Confections,NuNuCa Nuß-Nougat-Creme,La maison d'Asie,$112
1998,Qtr 1,enero,14,Beverages,Steeleye Stout,Santé Gourmet,$144
1998,Qtr 1,enero,14,Confections,Teatime Chocolate Biscuits,Santé Gourmet,$18
1998,Qtr 1,enero,14,Grains/Cereals,Wimmers gute Semmelknödel,La maison d'Asie,$100
1998,Qtr 1,enero,15,Dairy Products,Gorgonzola Telino,Ottilies Käseladen,$101
1998,Qtr 1,enero,15,Seafood,Nord-Ost Matjeshering,Tradição Hipermercados,$492
1998,Qtr 1,enero,15,Condiments,Original Frankfurter grüne Soße,Alfreds Futterkiste,$21
1998,Qtr 1,enero,15,Meat/Poultry,Perth Pasties,Ottilies Käseladen,$266
1998,Qtr 1,enero,15,Dairy Products,Raclette Courdavault,Alfreds Futterkiste,$825
1998,Qtr 1,enero,15,Meat/Poultry,Thüringer Rostbratwurst,Tradição Hipermercados,$941
1998,Qtr 1,enero,15,Produce,Uncle Bob's Organic Dried Pears,Ottilies Käseladen,$540
1998,Qtr 1,enero,16,Seafood,Boston Crab Meat,Berglunds snabbköp,$460
1998,Qtr 1,enero,16,Dairy Products,Camembert Pierrot,Ernst Handel,$2040
1998,Qtr 1,enero,16,Grains/Cereals,Gustaf's Knäckebröd,Ernst Handel,$1092
1998,Qtr 1,enero,16,Seafood,Konbu,Berglunds snabbköp,$36
1998,Qtr 1,enero,16,Beverages,Lakkalikööri,Berglunds snabbköp,$284
1998,Qtr 1,enero,16,Grains/Cereals,Ravioli Angelo,Ernst Handel,$468
1998,Qtr 1,enero,16,Beverages,Steeleye Stout,Ernst Handel,$108
1998,Qtr 1,enero,16,Grains/Cereals,Wimmers gute Semmelknödel,Ernst Handel,$998
1998,Qtr 1,enero,16,Confections,Zaanse koeken,Berglunds snabbköp,$285
1998,Qtr 1,enero,19,Seafood,Carnarvon Tigers,LINO-Delicateses,$1172
1998,Qtr 1,enero,19,Beverages,Chai,LINO-Delicateses,$54
1998,Qtr 1,enero,19,Beverages,Chartreuse verte,LINO-Delicateses,$144
1998,Qtr 1,enero,19,Seafood,Escargots de Bourgogne,Tradição Hipermercados,$358
1998,Qtr 1,enero,19,Seafood,Inlagd Sill,LINO-Delicateses,$713
1998,Qtr 1,enero,19,Dairy Products,Mozzarella di Giovanni,Tradição Hipermercados,$470
1998,Qtr 1,enero,19,Confections,NuNuCa Nuß-Nougat-Creme,LINO-Delicateses,$67
1998,Qtr 1,enero,20,Grains/Cereals,Gnocchi di nonna Alice,Suprêmes délices,$1140
1998,Qtr 1,enero,20,Seafood,Ikura,Suprêmes délices,$496
1998,Qtr 1,enero,20,Beverages,Ipoh Coffee,Tortuga Restaurante,$230
1998,Qtr 1,enero,20,Condiments,Original Frankfurter grüne Soße,Suprêmes délices,$195
1998,Qtr 1,enero,20,Beverages,Outback Lager,Tortuga Restaurante,$180
1998,Qtr 1,enero,20,Dairy Products,Queso Cabrales,Tortuga Restaurante,$315
1998,Qtr 1,enero,20,Dairy Products,Raclette Courdavault,Suprêmes délices,$2750
1998,Qtr 1,enero,20,Confections,Scottish Longbreads,Tortuga Restaurante,$250
1998,Qtr 1,enero,21,Seafood,Escargots de Bourgogne,QUICK-Stop,$716
1998,Qtr 1,enero,21,Grains/Cereals,Gustaf's Knäckebröd,Piccolo und mehr,$735
1998,Qtr 1,enero,21,Produce,Manjimup Dried Apples,Victuailles en stock,$159
1998,Qtr 1,enero,21,Grains/Cereals,Singaporean Hokkien Fried Mee,QUICK-Stop,$529
1998,Qtr 1,enero,21,Beverages,Steeleye Stout,QUICK-Stop,$405
1998,Qtr 1,enero,21,Grains/Cereals,Tunnbröd,QUICK-Stop,$567
1998,Qtr 1,enero,21,Grains/Cereals,Wimmers gute Semmelknödel,QUICK-Stop,$1596
1998,Qtr 1,enero,22,Dairy Products,Camembert Pierrot,Save-a-lot Markets,$1224
1998,Qtr 1,enero,22,Beverages,Chai,Save-a-lot Markets,$1152
1998,Qtr 1,enero,22,Condiments,Chef Anton's Cajun Seasoning,Suprêmes délices,$462
1998,Qtr 1,enero,22,Dairy Products,Flotemysost,Save-a-lot Markets,$946
1998,Qtr 1,enero,22,Seafood,Gravad lax,Save-a-lot Markets,$1248
1998,Qtr 1,enero,22,Produce,Longlife Tofu,Suprêmes délices,$200
1998,Qtr 1,enero,22,Beverages,Outback Lager,Suprêmes délices,$450
1998,Qtr 1,enero,22,Seafood,Rogede sild,Save-a-lot Markets,$274
1998,Qtr 1,enero,22,Confections,Teatime Chocolate Biscuits,Save-a-lot Markets,$88
1998,Qtr 1,enero,23,Condiments,Aniseed Syrup,Königlich Essen,$490
1998,Qtr 1,enero,23,Condiments,Chef Anton's Gumbo Mix,Consolidated Holdings,$641
1998,Qtr 1,enero,23,Dairy Products,Geitost,Victuailles en stock,$9
1998,Qtr 1,enero,23,Confections,Gumbär Gummibärchen,Königlich Essen,$478
1998,Qtr 1,enero,23,Meat/Poultry,Mishi Kobe Niku,Consolidated Holdings,$291
1998,Qtr 1,enero,23,Confections,NuNuCa Nuß-Nougat-Creme,Victuailles en stock,$238
1998,Qtr 1,enero,23,Beverages,Outback Lager,Victuailles en stock,$383
1998,Qtr 1,enero,26,Meat/Poultry,Alice Mutton,Rattlesnake Canyon Grocery,$234
1998,Qtr 1,enero,26,Beverages,Chang,Rattlesnake Canyon Grocery,$285
1998,Qtr 1,enero,26,Beverages,Chang,Ricardo Adocicados,$90
1998,Qtr 1,enero,26,Confections,NuNuCa Nuß-Nougat-Creme,Ricardo Adocicados,$133
1998,Qtr 1,enero,26,Dairy Products,Raclette Courdavault,Ricardo Adocicados,$2195
1998,Qtr 1,enero,26,Grains/Cereals,Ravioli Angelo,Ricardo Adocicados,$185
1998,Qtr 1,enero,26,Confections,Tarte au sucre,Rattlesnake Canyon Grocery,$2465
1998,Qtr 1,enero,27,Seafood,Carnarvon Tigers,Blauer See Delikatessen,$625
1998,Qtr 1,enero,27,Grains/Cereals,Gnocchi di nonna Alice,Old World Delicatessen,$912
1998,Qtr 1,enero,27,Dairy Products,Gorgonzola Telino,Old World Delicatessen,$175
1998,Qtr 1,enero,27,Seafood,Ikura,Ernst Handel,$2635
1998,Qtr 1,enero,27,Seafood,Konbu,Ernst Handel,$332
1998,Qtr 1,enero,27,Condiments,Louisiana Fiery Hot Pepper Sauce,Old World Delicatessen,$268
1998,Qtr 1,enero,27,Confections,Pavlova,Old World Delicatessen,$873
1998,Qtr 1,enero,28,Condiments,Aniseed Syrup,Berglunds snabbköp,$300
1998,Qtr 1,enero,28,Beverages,Chang,Antonio Moreno Taquería,$380
1998,Qtr 1,enero,28,Confections,Gumbär Gummibärchen,Berglunds snabbköp,$820
1998,Qtr 1,enero,28,Grains/Cereals,Singaporean Hokkien Fried Mee,Antonio Moreno Taquería,$280
1998,Qtr 1,enero,28,Meat/Poultry,Thüringer Rostbratwurst,Berglunds snabbköp,$928
1998,Qtr 1,enero,29,Beverages,Guaraná Fantástica,Frankenversand,$135
1998,Qtr 1,enero,29,Beverages,Lakkalikööri,France restauration,$360
1998,Qtr 1,enero,29,Produce,Manjimup Dried Apples,France restauration,$159
1998,Qtr 1,enero,29,Beverages,Outback Lager,La corne d'abondance,$60
1998,Qtr 1,enero,29,Confections,Schoggi Schokolade,La corne d'abondance,$439
1998,Qtr 1,enero,29,Meat/Poultry,Tourtière,Frankenversand,$196
1998,Qtr 1,enero,29,Produce,Uncle Bob's Organic Dried Pears,La corne d'abondance,$150
1998,Qtr 1,enero,29,Grains/Cereals,Wimmers gute Semmelknödel,Frankenversand,$748
1998,Qtr 1,enero,30,Meat/Poultry,Alice Mutton,White Clover Markets,$1638
1998,Qtr 1,enero,30,Seafood,Carnarvon Tigers,White Clover Markets,$1250
1998,Qtr 1,enero,30,Grains/Cereals,Filo Mix,Lehmanns Marktstand,$56
1998,Qtr 1,enero,30,Dairy Products,Geitost,White Clover Markets,$88
1998,Qtr 1,enero,30,Dairy Products,Queso Cabrales,Lehmanns Marktstand,$525
1998,Qtr 1,enero,30,Confections,Sir Rodney's Scones,White Clover Markets,$400
1998,Qtr 1,enero,30,Confections,Tarte au sucre,White Clover Markets,$148
1998,Qtr 1,febrero,2,Beverages,Chai,HILARION-Abastos,$306
1998,Qtr 1,febrero,2,Beverages,Chartreuse verte,QUICK-Stop,$1368
1998,Qtr 1,febrero,2,Beverages,Côte de Blaye,QUICK-Stop,$15020
1998,Qtr 1,febrero,2,Seafood,Escargots de Bourgogne,HILARION-Abastos,$135
1998,Qtr 1,febrero,2,Beverages,Laughing Lumberjack Lager,Around the Horn,$210
1998,Qtr 1,febrero,2,Beverages,Steeleye Stout,Around the Horn,$72
1998,Qtr 1,febrero,3,Beverages,Chang,Berglunds snabbköp,$299
1998,Qtr 1,febrero,3,Beverages,Guaraná Fantástica,Berglunds snabbköp,$20
1998,Qtr 1,febrero,3,Seafood,Nord-Ost Matjeshering,Berglunds snabbköp,$777
1998,Qtr 1,febrero,3,Meat/Poultry,Perth Pasties,Lonesome Pine Restaurant,$98
1998,Qtr 1,febrero,4,Beverages,Chai,Seven Seas Imports,$720
1998,Qtr 1,febrero,4,Confections,Gumbär Gummibärchen,Queen Cozinha,$625
1998,Qtr 1,febrero,4,Produce,Manjimup Dried Apples,Wolski  Zajazd,$106
1998,Qtr 1,febrero,4,Confections,Maxilaku,Queen Cozinha,$756
1998,Qtr 1,febrero,4,Dairy Products,Queso Cabrales,Seven Seas Imports,$210
1998,Qtr 1,febrero,4,Confections,Scottish Longbreads,Seven Seas Imports,$250
1998,Qtr 1,febrero,4,Beverages,Steeleye Stout,Queen Cozinha,$540
1998,Qtr 1,febrero,4,Beverages,Steeleye Stout,Wolski  Zajazd,$54
1998,Qtr 1,febrero,4,Grains/Cereals,Tunnbröd,Seven Seas Imports,$450
1998,Qtr 1,febrero,5,Meat/Poultry,Alice Mutton,Bon app',$593
1998,Qtr 1,febrero,5,Condiments,Grandma's Boysenberry Spread,Bon app',$1188
1998,Qtr 1,febrero,5,Condiments,Louisiana Fiery Hot Pepper Sauce,Godos Cocina Típica,$420
1998,Qtr 1,febrero,5,Meat/Poultry,Pâté chinois,Godos Cocina Típica,$228
1998,Qtr 1,febrero,5,Confections,Pavlova,Bon app',$199
1998,Qtr 1,febrero,5,Confections,Tarte au sucre,Godos Cocina Típica,$937
1998,Qtr 1,febrero,5,Grains/Cereals,Wimmers gute Semmelknödel,Godos Cocina Típica,$474
1998,Qtr 1,febrero,6,Seafood,Ikura,Godos Cocina Típica,$310
1998,Qtr 1,febrero,6,Confections,Maxilaku,Berglunds snabbköp,$300
1998,Qtr 1,febrero,6,Produce,Rössle Sauerkraut,Wilman Kala,$137
1998,Qtr 1,febrero,6,Confections,Sir Rodney's Scones,Wilman Kala,$200
1998,Qtr 1,febrero,6,Confections,Teatime Chocolate Biscuits,Berglunds snabbköp,$230
1998,Qtr 1,febrero,6,Confections,Zaanse koeken,Berglunds snabbköp,$180
1998,Qtr 1,febrero,9,Seafood,Carnarvon Tigers,Ricardo Adocicados,$1563
1998,Qtr 1,febrero,9,Confections,Pavlova,Ricardo Adocicados,$393
1998,Qtr 1,febrero,9,Seafood,Spegesild,Bon app',$252
1998,Qtr 1,febrero,9,Grains/Cereals,Wimmers gute Semmelknödel,Bon app',$665
1998,Qtr 1,febrero,10,Seafood,Boston Crab Meat,Wilman Kala,$221
1998,Qtr 1,febrero,10,Beverages,Lakkalikööri,Wilman Kala,$180
1998,Qtr 1,febrero,10,Condiments,Louisiana Fiery Hot Pepper Sauce,Wilman Kala,$211
1998,Qtr 1,febrero,10,Beverages,Outback Lager,Folk och fä HB,$600
1998,Qtr 1,febrero,10,Confections,Sir Rodney's Marmalade,QUICK-Stop,$1539
1998,Qtr 1,febrero,10,Condiments,Sirop d'érable,Folk och fä HB,$684
1998,Qtr 1,febrero,10,Grains/Cereals,Tunnbröd,Folk och fä HB,$216
1998,Qtr 1,febrero,11,Confections,Maxilaku,Save-a-lot Markets,$340
1998,Qtr 1,febrero,11,Seafood,Röd Kaviar,Cactus Comidas para llevar,$150
1998,Qtr 1,febrero,11,Grains/Cereals,Singaporean Hokkien Fried Mee,Save-a-lot Markets,$350
1998,Qtr 1,febrero,11,Meat/Poultry,Tourtière,Save-a-lot Markets,$203
1998,Qtr 1,febrero,12,Beverages,Chang,Suprêmes délices,$380
1998,Qtr 1,febrero,12,Grains/Cereals,Gnocchi di nonna Alice,Let's Stop N Shop,$758
1998,Qtr 1,febrero,12,Beverages,Guaraná Fantástica,Lonesome Pine Restaurant,$36
1998,Qtr 1,febrero,12,Beverages,Guaraná Fantástica,Suprêmes délices,$54
1998,Qtr 1,febrero,12,Condiments,Louisiana Fiery Hot Pepper Sauce,Let's Stop N Shop,$240
1998,Qtr 1,febrero,12,Condiments,Original Frankfurter grüne Soße,Suprêmes délices,$325
1998,Qtr 1,febrero,12,Beverages,Outback Lager,Suprêmes délices,$450
1998,Qtr 1,febrero,12,Confections,Sir Rodney's Scones,Let's Stop N Shop,$380
1998,Qtr 1,febrero,13,Dairy Products,Gorgonzola Telino,Hanari Carnes,$438
1998,Qtr 1,febrero,13,Seafood,Ikura,Hanari Carnes,$2170
1998,Qtr 1,febrero,13,Confections,NuNuCa Nuß-Nougat-Creme,Galería del gastrónomo,$70
1998,Qtr 1,febrero,13,Condiments,Original Frankfurter grüne Soße,Hanari Carnes,$520
1998,Qtr 1,febrero,16,Meat/Poultry,Alice Mutton,Du monde entier,$585
1998,Qtr 1,febrero,16,Beverages,Chang,Godos Cocina Típica,$380
1998,Qtr 1,febrero,16,Beverages,Côte de Blaye,Rattlesnake Canyon Grocery,$10540
1998,Qtr 1,febrero,16,Seafood,Jack's New England Clam Chowder,Du monde entier,$135
1998,Qtr 1,febrero,16,Dairy Products,Queso Cabrales,Rattlesnake Canyon Grocery,$840
1998,Qtr 1,febrero,16,Beverages,Sasquatch Ale,Du monde entier,$140
1998,Qtr 1,febrero,16,Confections,Scottish Longbreads,Godos Cocina Típica,$225
1998,Qtr 1,febrero,17,Seafood,Nord-Ost Matjeshering,Lehmanns Marktstand,$369
1998,Qtr 1,febrero,17,Dairy Products,Raclette Courdavault,Maison Dewey,$2090
1998,Qtr 1,febrero,18,Seafood,Boston Crab Meat,Ernst Handel,$1674
1998,Qtr 1,febrero,18,Dairy Products,Camembert Pierrot,Ernst Handel,$3400
1998,Qtr 1,febrero,18,Beverages,Chartreuse verte,Ernst Handel,$810
1998,Qtr 1,febrero,18,Beverages,Guaraná Fantástica,Ernst Handel,$495
1998,Qtr 1,febrero,18,Beverages,Guaraná Fantástica,Königlich Essen,$45
1998,Qtr 1,febrero,18,Dairy Products,Gudbrandsdalsost,Save-a-lot Markets,$1710
1998,Qtr 1,febrero,18,Seafood,Inlagd Sill,Königlich Essen,$380
1998,Qtr 1,febrero,18,Seafood,Konbu,Save-a-lot Markets,$160
1998,Qtr 1,febrero,18,Seafood,Nord-Ost Matjeshering,Königlich Essen,$906
1998,Qtr 1,febrero,18,Condiments,Northwoods Cranberry Sauce,Königlich Essen,$1200
1998,Qtr 1,febrero,18,Beverages,Rhönbräu Klosterbier,Save-a-lot Markets,$884
1998,Qtr 1,febrero,18,Meat/Poultry,Thüringer Rostbratwurst,Königlich Essen,$2971
1998,Qtr 1,febrero,19,Grains/Cereals,Gnocchi di nonna Alice,Maison Dewey,$608
1998,Qtr 1,febrero,19,Seafood,Nord-Ost Matjeshering,Hungry Owl All-Night Grocers,$932
1998,Qtr 1,febrero,19,Seafood,Rogede sild,Maison Dewey,$143
1998,Qtr 1,febrero,19,Meat/Poultry,Thüringer Rostbratwurst,Hungry Owl All-Night Grocers,$9903
1998,Qtr 1,febrero,20,Beverages,Chartreuse verte,LILA-Supermercado,$122
1998,Qtr 1,febrero,20,Seafood,Konbu,Océano Atlántico Ltda.,$30
1998,Qtr 1,febrero,20,Beverages,Outback Lager,Wellington Importadora,$34
1998,Qtr 1,febrero,23,Dairy Products,Flotemysost,HILARION-Abastos,$645
1998,Qtr 1,febrero,23,Seafood,Jack's New England Clam Chowder,HILARION-Abastos,$290
1998,Qtr 1,febrero,23,Meat/Poultry,Pâté chinois,Folk och fä HB,$612
1998,Qtr 1,febrero,23,Confections,Tarte au sucre,Folk och fä HB,$251
1998,Qtr 1,febrero,24,Beverages,Chai,Wellington Importadora,$342
1998,Qtr 1,febrero,24,Seafood,Escargots de Bourgogne,White Clover Markets,$199
1998,Qtr 1,febrero,24,Seafood,Konbu,Hanari Carnes,$240
1998,Qtr 1,febrero,24,Condiments,Louisiana Fiery Hot Pepper Sauce,Hanari Carnes,$442
1998,Qtr 1,febrero,24,Confections,Scottish Longbreads,Hanari Carnes,$250
1998,Qtr 1,febrero,24,Confections,Tarte au sucre,White Clover Markets,$1726
1998,Qtr 1,febrero,25,Beverages,Rhönbräu Klosterbier,Spécialités du monde,$109
1998,Qtr 1,febrero,25,Condiments,Sirop d'érable,Wolski  Zajazd,$428
1998,Qtr 1,febrero,26,Meat/Poultry,Alice Mutton,Godos Cocina Típica,$468
1998,Qtr 1,febrero,26,Beverages,Chai,Godos Cocina Típica,$180
1998,Qtr 1,febrero,26,Condiments,Chef Anton's Cajun Seasoning,Queen Cozinha,$495
1998,Qtr 1,febrero,26,Seafood,Escargots de Bourgogne,Queen Cozinha,$199
1998,Qtr 1,febrero,26,Grains/Cereals,Filo Mix,Reggiani Caseifici,$93
1998,Qtr 1,febrero,26,Dairy Products,Geitost,Queen Cozinha,$75
1998,Qtr 1,febrero,26,Seafood,Jack's New England Clam Chowder,Santé Gourmet,$48
1998,Qtr 1,febrero,26,Beverages,Laughing Lumberjack Lager,Godos Cocina Típica,$210
1998,Qtr 1,febrero,26,Confections,Maxilaku,Wilman Kala,$200
1998,Qtr 1,febrero,26,Confections,Pavlova,Santé Gourmet,$262
1998,Qtr 1,febrero,26,Dairy Products,Queso Cabrales,Hungry Owl All-Night Grocers,$630
1998,Qtr 1,febrero,26,Condiments,Sirop d'érable,Wilman Kala,$143
1998,Qtr 1,febrero,26,Confections,Teatime Chocolate Biscuits,Wilman Kala,$110
1998,Qtr 1,febrero,26,Meat/Poultry,Thüringer Rostbratwurst,Hungry Owl All-Night Grocers,$5571
1998,Qtr 1,febrero,26,Produce,Uncle Bob's Organic Dried Pears,Reggiani Caseifici,$570
1998,Qtr 1,febrero,26,Produce,Uncle Bob's Organic Dried Pears,Santé Gourmet,$360
1998,Qtr 1,febrero,27,Meat/Poultry,Alice Mutton,Tortuga Restaurante,$390
1998,Qtr 1,febrero,27,Dairy Products,Flotemysost,Queen Cozinha,$538
1998,Qtr 1,febrero,27,Dairy Products,Geitost,Tortuga Restaurante,$75
1998,Qtr 1,febrero,27,Dairy Products,Mascarpone Fabioli,Rancho grande,$192
1998,Qtr 1,febrero,27,Confections,Pavlova,Rancho grande,$105
1998,Qtr 1,febrero,27,Grains/Cereals,Ravioli Angelo,Rancho grande,$390
1998,Qtr 1,febrero,27,Meat/Poultry,Tourtière,Tortuga Restaurante,$75
1998,Qtr 1,marzo,2,Seafood,Boston Crab Meat,LINO-Delicateses,$368
1998,Qtr 1,marzo,2,Dairy Products,Camembert Pierrot,Bottom-Dollar Markets,$638
1998,Qtr 1,marzo,2,Dairy Products,Camembert Pierrot,Romero y tomillo,$340
1998,Qtr 1,marzo,2,Beverages,Chai,Bottom-Dollar Markets,$810
1998,Qtr 1,marzo,2,Seafood,Nord-Ost Matjeshering,Romero y tomillo,$26
1998,Qtr 1,marzo,2,Confections,NuNuCa Nuß-Nougat-Creme,LINO-Delicateses,$336
1998,Qtr 1,marzo,2,Confections,Pavlova,LINO-Delicateses,$419
1998,Qtr 1,marzo,3,Meat/Poultry,Alice Mutton,Hanari Carnes,$585
1998,Qtr 1,marzo,3,Beverages,Guaraná Fantástica,Hanari Carnes,$158
1998,Qtr 1,marzo,3,Beverages,Ipoh Coffee,La maison d'Asie,$368
1998,Qtr 1,marzo,3,Beverages,Laughing Lumberjack Lager,La maison d'Asie,$269
1998,Qtr 1,marzo,3,Grains/Cereals,Singaporean Hokkien Fried Mee,La maison d'Asie,$112
1998,Qtr 1,marzo,3,Beverages,Steeleye Stout,Vaffeljernet,$180
1998,Qtr 1,marzo,3,Confections,Valkoinen suklaa,Around the Horn,$390
1998,Qtr 1,marzo,3,Condiments,Vegie-spread,Vaffeljernet,$1756
1998,Qtr 1,marzo,4,Grains/Cereals,Filo Mix,Hanari Carnes,$71
1998,Qtr 1,marzo,4,Seafood,Ikura,Berglunds snabbköp,$558
1998,Qtr 1,marzo,4,Seafood,Inlagd Sill,Hanari Carnes,$404
1998,Qtr 1,marzo,4,Seafood,Konbu,Ana Trujillo Emparedados y helados,$60
1998,Qtr 1,marzo,4,Dairy Products,Mozzarella di Giovanni,Ana Trujillo Emparedados y helados,$348
1998,Qtr 1,marzo,4,Dairy Products,Queso Cabrales,Ana Trujillo Emparedados y helados,$42
1998,Qtr 1,marzo,4,Beverages,Rhönbräu Klosterbier,Berglunds snabbköp,$47
1998,Qtr 1,marzo,4,Produce,Rössle Sauerkraut,Berglunds snabbköp,$1231
1998,Qtr 1,marzo,4,Confections,Teatime Chocolate Biscuits,Ana Trujillo Emparedados y helados,$64
1998,Qtr 1,marzo,5,Grains/Cereals,Filo Mix,La corne d'abondance,$35
1998,Qtr 1,marzo,5,Beverages,Lakkalikööri,Galería del gastrónomo,$90
1998,Qtr 1,marzo,5,Beverages,Lakkalikööri,La corne d'abondance,$360
1998,Qtr 1,marzo,5,Condiments,Original Frankfurter grüne Soße,Frankenversand,$195
1998,Qtr 1,marzo,5,Beverages,Rhönbräu Klosterbier,Frankenversand,$380
1998,Qtr 1,marzo,5,Confections,Sir Rodney's Marmalade,La corne d'abondance,$405
1998,Qtr 1,marzo,5,Confections,Sir Rodney's Scones,Frankenversand,$600
1998,Qtr 1,marzo,5,Confections,Zaanse koeken,Galería del gastrónomo,$48
1998,Qtr 1,marzo,6,Seafood,Escargots de Bourgogne,Suprêmes délices,$318
1998,Qtr 1,marzo,6,Seafood,Konbu,Richter Supermarkt,$214
1998,Qtr 1,marzo,6,Dairy Products,Mozzarella di Giovanni,Bon app',$557
1998,Qtr 1,marzo,6,Meat/Poultry,Pâté chinois,Suprêmes délices,$480
1998,Qtr 1,marzo,6,Confections,Pavlova,Bon app',$471
1998,Qtr 1,marzo,6,Meat/Poultry,Perth Pasties,Island Trading,$66
1998,Qtr 1,marzo,6,Grains/Cereals,Ravioli Angelo,Richter Supermarkt,$585
1998,Qtr 1,marzo,6,Beverages,Rhönbräu Klosterbier,Bon app',$140
1998,Qtr 1,marzo,6,Confections,Schoggi Schokolade,Suprêmes délices,$1098
1998,Qtr 1,marzo,6,Confections,Sir Rodney's Scones,Suprêmes délices,$360
1998,Qtr 1,marzo,6,Condiments,Sirop d'érable,Island Trading,$855
1998,Qtr 1,marzo,6,Confections,Tarte au sucre,Bon app',$621
1998,Qtr 1,marzo,9,Seafood,Carnarvon Tigers,Wellington Importadora,$188
1998,Qtr 1,marzo,9,Beverages,Chai,Wellington Importadora,$378
1998,Qtr 1,marzo,9,Condiments,Grandma's Boysenberry Spread,Lehmanns Marktstand,$500
1998,Qtr 1,marzo,9,Seafood,Inlagd Sill,Great Lakes Food Market,$456
1998,Qtr 1,marzo,9,Grains/Cereals,Tunnbröd,Wellington Importadora,$54
1998,Qtr 1,marzo,10,Dairy Products,Camembert Pierrot,QUICK-Stop,$1250
1998,Qtr 1,marzo,10,Beverages,Chang,Magazzini Alimentari Riuniti,$162
1998,Qtr 1,marzo,10,Dairy Products,Flotemysost,QUICK-Stop,$564
1998,Qtr 1,marzo,10,Beverages,Ipoh Coffee,QUICK-Stop,$828
1998,Qtr 1,marzo,10,Seafood,Konbu,QUICK-Stop,$90
1998,Qtr 1,marzo,10,Beverages,Laughing Lumberjack Lager,Magazzini Alimentari Riuniti,$476
1998,Qtr 1,marzo,10,Produce,Rössle Sauerkraut,Cactus Comidas para llevar,$365
1998,Qtr 1,marzo,10,Beverages,Sasquatch Ale,Cactus Comidas para llevar,$280
1998,Qtr 1,marzo,11,Dairy Products,Gorgonzola Telino,Save-a-lot Markets,$413
1998,Qtr 1,marzo,11,Grains/Cereals,Gustaf's Knäckebröd,B's Beverages,$441
1998,Qtr 1,marzo,11,Seafood,Konbu,Bon app',$120
1998,Qtr 1,marzo,11,Seafood,Konbu,B's Beverages,$90
1998,Qtr 1,marzo,11,Confections,Maxilaku,Reggiani Caseifici,$560
1998,Qtr 1,marzo,11,Dairy Products,Mozzarella di Giovanni,Save-a-lot Markets,$1740
1998,Qtr 1,marzo,11,Confections,Scottish Longbreads,Save-a-lot Markets,$750
1998,Qtr 1,marzo,11,Seafood,Spegesild,B's Beverages,$180
1998,Qtr 1,marzo,11,Confections,Tarte au sucre,Save-a-lot Markets,$1109
1998,Qtr 1,marzo,11,Produce,Uncle Bob's Organic Dried Pears,Bon app',$240
1998,Qtr 1,marzo,12,Grains/Cereals,Gnocchi di nonna Alice,Bottom-Dollar Markets,$684
1998,Qtr 1,marzo,12,Dairy Products,Gorgonzola Telino,Morgenstern Gesundkost,$125
1998,Qtr 1,marzo,12,Beverages,Guaraná Fantástica,Vaffeljernet,$113
1998,Qtr 1,marzo,12,Condiments,Gula Malacca,Bottom-Dollar Markets,$263
1998,Qtr 1,marzo,12,Seafood,Ikura,Vaffeljernet,$775
1998,Qtr 1,marzo,12,Seafood,Konbu,Morgenstern Gesundkost,$120
1998,Qtr 1,marzo,12,Condiments,Original Frankfurter grüne Soße,Vaffeljernet,$520
1998,Qtr 1,marzo,12,Dairy Products,Queso Cabrales,Bottom-Dollar Markets,$79
1998,Qtr 1,marzo,13,Meat/Poultry,Alice Mutton,Bottom-Dollar Markets,$234
1998,Qtr 1,marzo,13,Condiments,Grandma's Boysenberry Spread,Bottom-Dollar Markets,$300
1998,Qtr 1,marzo,13,Seafood,Ikura,Bottom-Dollar Markets,$930
1998,Qtr 1,marzo,13,Produce,Manjimup Dried Apples,Godos Cocina Típica,$2120
1998,Qtr 1,marzo,13,Meat/Poultry,Pâté chinois,Godos Cocina Típica,$96
1998,Qtr 1,marzo,13,Dairy Products,Raclette Courdavault,B's Beverages,$220
1998,Qtr 1,marzo,13,Confections,Tarte au sucre,Bottom-Dollar Markets,$2958
1998,Qtr 1,marzo,13,Confections,Valkoinen suklaa,Godos Cocina Típica,$146
1998,Qtr 1,marzo,16,Condiments,Chef Anton's Cajun Seasoning,Magazzini Alimentari Riuniti,$110
1998,Qtr 1,marzo,16,Dairy Products,Geitost,Richter Supermarkt,$36
1998,Qtr 1,marzo,16,Dairy Products,Gorgonzola Telino,Around the Horn,$594
1998,Qtr 1,marzo,16,Condiments,Grandma's Boysenberry Spread,Alfreds Futterkiste,$380
1998,Qtr 1,marzo,16,Seafood,Jack's New England Clam Chowder,Richter Supermarkt,$55
1998,Qtr 1,marzo,16,Beverages,Rhönbräu Klosterbier,Richter Supermarkt,$368
1998,Qtr 1,marzo,16,Produce,Rössle Sauerkraut,Alfreds Futterkiste,$91
1998,Qtr 1,marzo,16,Confections,Sir Rodney's Marmalade,Around the Horn,$3848
1998,Qtr 1,marzo,17,Dairy Products,Camembert Pierrot,LINO-Delicateses,$694
1998,Qtr 1,marzo,17,Dairy Products,Gorgonzola Telino,LINO-Delicateses,$266
1998,Qtr 1,marzo,17,Produce,Manjimup Dried Apples,Blauer See Delikatessen,$424
